chrom,name,id,start,stop,orientation,based_on_coordinates,arm,start_pre_build,type,pre_name,confidence,stop_pre_build,balance,mirgenedb_ID
chrX,hsa-mir-361_seed,MI0000760,85903695,85903701,-,yes,5p,85903636.0,seed,hsa-mir-361,High,85903707,5p,Hsa-Mir-361-v1_pre
chrX,hsa-mir-361_pre_seed,MI0000760,85903702,85903702,-,yes,5p,85903636.0,pre-seed,hsa-mir-361,High,85903707,5p,Hsa-Mir-361-v1_pre
chrX,hsa-mir-361_flanking-5,MI0000760,85903703,85903727,-,yes,5p,85903636.0,flanking-5,hsa-mir-361,High,85903707,5p,Hsa-Mir-361-v1_pre
chrX,hsa-mir-548m_flanking-3,MI0006400,95063130,95063154,-,no,3p,95063141.0,flanking-3,hsa-mir-548m,Low,95063226,5p,
chrX,hsa-mir-548m_pred-3_post-seed,MI0006400,95063155,95063168,-,no,3p,95063141.0,post-seed,hsa-mir-548m,Low,95063226,5p,
chrX,hsa-mir-548m_pred-3-seed,MI0006400,95063169,95063175,-,no,3p,95063141.0,seed,hsa-mir-548m,Low,95063226,5p,
chrX,hsa-mir-548m_pred-3_pre-seed,MI0006400,95063176,95063176,-,no,3p,95063141.0,pre-seed,hsa-mir-548m,Low,95063226,5p,
chrX,hsa-mir-548m_loop,MI0006400,95063177,95063191,-,no,loop,95063141.0,loop,hsa-mir-548m,Low,95063226,5p,
chrX,hsa-mir-548m_post-seed,MI0006400,95063192,95063204,-,yes,5p,95063141.0,post-seed,hsa-mir-548m,Low,95063226,5p,
chrX,hsa-mir-548m_seed,MI0006400,95063205,95063211,-,yes,5p,95063141.0,seed,hsa-mir-548m,Low,95063226,5p,
chrX,hsa-mir-548m_pre_seed,MI0006400,95063212,95063212,-,yes,5p,95063141.0,pre-seed,hsa-mir-548m,Low,95063226,5p,
chrX,hsa-mir-548m_flanking-5,MI0006400,95063213,95063237,-,yes,5p,95063141.0,flanking-5,hsa-mir-548m,Low,95063226,5p,
chrX,hsa-mir-548an_flanking-5,MI0016907,106639803,106639827,+,yes,5p,106639814.0,flanking-5,hsa-mir-548an,Low,106639896,5p,
chrX,hsa-mir-548an_pre-seed,MI0016907,106639828,106639828,+,yes,5p,106639814.0,pre-seed,hsa-mir-548an,Low,106639896,5p,
chrX,hsa-mir-548an_seed,MI0016907,106639829,106639835,+,yes,5p,106639814.0,seed,hsa-mir-548an,Low,106639896,5p,
chrX,hsa-mir-548an_post-seed,MI0016907,106639836,106639847,+,yes,5p,106639814.0,post-seed,hsa-mir-548an,Low,106639896,5p,
chrX,hsa-mir-548an_loop,MI0016907,106639848,106639865,+,no,loop,106639814.0,loop,hsa-mir-548an,Low,106639896,5p,
chrX,hsa-mir-548an_pred-3_pre-seed,MI0016907,106639866,106639866,+,no,3p,106639814.0,pre-seed,hsa-mir-548an,Low,106639896,5p,
chrX,hsa-mir-548an_pred-3_seed,MI0016907,106639867,106639873,+,no,3p,106639814.0,seed,hsa-mir-548an,Low,106639896,5p,
chrX,hsa-mir-548an_pred-3_post-seed,MI0016907,106639874,106639885,+,no,3p,106639814.0,post-seed,hsa-mir-548an,Low,106639896,5p,
chrX,hsa-mir-548an_flanking-3,MI0016907,106639886,106639910,+,no,3p,106639814.0,flanking-3,hsa-mir-548an,Low,106639896,5p,
chrX,hsa-mir-652_flanking-5,MI0003667,110055324,110055348,+,yes,5p,110055329.0,flanking-5,hsa-mir-652,High,110055426,3p,Hsa-Mir-652_pre
chrX,hsa-mir-652_pre-seed,MI0003667,110055349,110055349,+,yes,5p,110055329.0,pre-seed,hsa-mir-652,High,110055426,3p,Hsa-Mir-652_pre
chrX,hsa-mir-652_seed,MI0003667,110055350,110055356,+,yes,5p,110055329.0,seed,hsa-mir-652,High,110055426,3p,Hsa-Mir-652_pre
chrX,hsa-mir-652_post-seed,MI0003667,110055357,110055373,+,yes,5p,110055329.0,post-seed,hsa-mir-652,High,110055426,3p,Hsa-Mir-652_pre
chrX,hsa-mir-652_loop,MI0003667,110055374,110055388,+,yes,loop,110055329.0,loop,hsa-mir-652,High,110055426,3p,Hsa-Mir-652_pre
chrX,hsa-mir-652_pre-seed,MI0003667,110055389,110055389,+,yes,3p,110055329.0,pre-seed,hsa-mir-652,High,110055426,3p,Hsa-Mir-652_pre
chrX,hsa-mir-652_seed,MI0003667,110055390,110055396,+,yes,3p,110055329.0,seed,hsa-mir-652,High,110055426,3p,Hsa-Mir-652_pre
chrX,hsa-mir-652_post-seed,MI0003667,110055397,110055409,+,yes,3p,110055329.0,post-seed,hsa-mir-652,High,110055426,3p,Hsa-Mir-652_pre
chrX,hsa-mir-652_flanking-3,MI0003667,110055410,110055434,+,yes,3p,110055329.0,flanking-3,hsa-mir-652,High,110055426,3p,Hsa-Mir-652_pre
chrX,hsa-mir-3978_flanking-5,MI0016996,110082096,110082120,+,yes,5p,110082118.0,flanking-5,hsa-mir-3978,Low,110082218,unknown,
chrX,hsa-mir-3978_pre-seed,MI0016996,110082121,110082121,+,yes,5p,110082118.0,pre-seed,hsa-mir-3978,Low,110082218,unknown,
chrX,hsa-mir-3978_seed,MI0016996,110082122,110082128,+,yes,5p,110082118.0,seed,hsa-mir-3978,Low,110082218,unknown,
chrX,hsa-mir-3978_post-seed,MI0016996,110082129,110082144,+,yes,5p,110082118.0,post-seed,hsa-mir-3978,Low,110082218,unknown,
chrX,hsa-mir-3978_loop,MI0016996,110082145,110082190,+,no,loop,110082118.0,loop,hsa-mir-3978,Low,110082218,unknown,
chrX,hsa-mir-3978_pred-3_pre-seed,MI0016996,110082191,110082191,+,no,3p,110082118.0,pre-seed,hsa-mir-3978,Low,110082218,unknown,
chrX,hsa-mir-3978_pred-3_seed,MI0016996,110082192,110082198,+,no,3p,110082118.0,seed,hsa-mir-3978,Low,110082218,unknown,
chrX,hsa-mir-3978_pred-3_post-seed,MI0016996,110082199,110082217,+,no,3p,110082118.0,post-seed,hsa-mir-3978,Low,110082218,unknown,
chrX,hsa-mir-3978_flanking-3,MI0016996,110082218,110082242,+,no,3p,110082118.0,flanking-3,hsa-mir-3978,Low,110082218,unknown,
chrX,hsa-mir-4329_flanking-3,MI0015901,112780703,112780727,-,yes,3p,112780718.0,flanking-3,hsa-mir-4329,Low,112780788,3p,
chrX,hsa-mir-4329_post-seed,MI0015901,112780728,112780738,-,yes,3p,112780718.0,post-seed,hsa-mir-4329,Low,112780788,3p,
chrX,hsa-mir-4329_seed,MI0015901,112780739,112780745,-,yes,3p,112780718.0,seed,hsa-mir-4329,Low,112780788,3p,
chrX,hsa-mir-4329_pre_seed,MI0015901,112780746,112780746,-,yes,3p,112780718.0,pre-seed,hsa-mir-4329,Low,112780788,3p,
chrX,hsa-mir-4329_loop,MI0015901,112780747,112780758,-,no,loop,112780718.0,loop,hsa-mir-4329,Low,112780788,3p,
chrX,hsa-mir-4329_pred-5_post-seed,MI0015901,112780759,112780767,-,no,5p,112780718.0,post-seed,hsa-mir-4329,Low,112780788,3p,
chrX,hsa-mir-4329_pred-5_seed,MI0015901,112780768,112780774,-,no,5p,112780718.0,seed,hsa-mir-4329,Low,112780788,3p,
chrX,hsa-mir-4329_pred-5_pre-seed,MI0015901,112780775,112780775,-,no,5p,112780718.0,pre-seed,hsa-mir-4329,Low,112780788,3p,
chrX,hsa-mir-4329_flanking-5,MI0015901,112780776,112780800,-,no,5p,112780718.0,flanking-5,hsa-mir-4329,Low,112780788,3p,
chrX,hsa-mir-764_flanking-5,MI0003944,114639420,114639444,+,yes,5p,114639435.0,flanking-5,hsa-mir-764,Low,114639519,unknown,
chrX,hsa-mir-764_pre-seed,MI0003944,114639445,114639445,+,yes,5p,114639435.0,pre-seed,hsa-mir-764,Low,114639519,unknown,
chrX,hsa-mir-764_seed,MI0003944,114639446,114639452,+,yes,5p,114639435.0,seed,hsa-mir-764,Low,114639519,unknown,
chrX,hsa-mir-764_post-seed,MI0003944,114639453,114639466,+,yes,5p,114639435.0,post-seed,hsa-mir-764,Low,114639519,unknown,
chrX,hsa-mir-764_loop,MI0003944,114639467,114639489,+,no,loop,114639435.0,loop,hsa-mir-764,Low,114639519,unknown,
chrX,hsa-mir-764_pred-3_pre-seed,MI0003944,114639490,114639490,+,no,3p,114639435.0,pre-seed,hsa-mir-764,Low,114639519,unknown,
chrX,hsa-mir-764_pred-3_seed,MI0003944,114639491,114639497,+,no,3p,114639435.0,seed,hsa-mir-764,Low,114639519,unknown,
chrX,hsa-mir-764_pred-3_post-seed,MI0003944,114639498,114639511,+,no,3p,114639435.0,post-seed,hsa-mir-764,Low,114639519,unknown,
chrX,hsa-mir-764_flanking-3,MI0003944,114639512,114639536,+,no,3p,114639435.0,flanking-3,hsa-mir-764,Low,114639519,unknown,
chrX,hsa-mir-1912_flanking-5,MI0008333,114651531,114651555,+,yes,5p,114651544.0,flanking-5,hsa-mir-1912,High,114651623,both,Hsa-Mir-1912_pre
chrX,hsa-mir-1912_pre-seed,MI0008333,114651556,114651556,+,yes,5p,114651544.0,pre-seed,hsa-mir-1912,High,114651623,both,Hsa-Mir-1912_pre
chrX,hsa-mir-1912_seed,MI0008333,114651557,114651563,+,yes,5p,114651544.0,seed,hsa-mir-1912,High,114651623,both,Hsa-Mir-1912_pre
chrX,hsa-mir-1912_post-seed,MI0008333,114651564,114651577,+,yes,5p,114651544.0,post-seed,hsa-mir-1912,High,114651623,both,Hsa-Mir-1912_pre
chrX,hsa-mir-1912_loop,MI0008333,114651578,114651588,+,yes,loop,114651544.0,loop,hsa-mir-1912,High,114651623,both,Hsa-Mir-1912_pre
chrX,hsa-mir-1912_pre-seed,MI0008333,114651589,114651589,+,yes,3p,114651544.0,pre-seed,hsa-mir-1912,High,114651623,both,Hsa-Mir-1912_pre
chrX,hsa-mir-1912_seed,MI0008333,114651590,114651596,+,yes,3p,114651544.0,seed,hsa-mir-1912,High,114651623,both,Hsa-Mir-1912_pre
chrX,hsa-mir-1912_post-seed,MI0008333,114651597,114651610,+,yes,3p,114651544.0,post-seed,hsa-mir-1912,High,114651623,both,Hsa-Mir-1912_pre
chrX,hsa-mir-1912_flanking-3,MI0008333,114651611,114651635,+,yes,3p,114651544.0,flanking-3,hsa-mir-1912,High,114651623,both,Hsa-Mir-1912_pre
chrX,hsa-mir-1264_flanking-5,MI0003758,114652632,114652656,+,no,5p,114652655.0,flanking-5,hsa-mir-1264,Low,114652723,3p,Hsa-Mir-95-P4_pre
chrX,hsa-mir-1264_pred-5_pre-seed,MI0003758,114652657,114652657,+,no,5p,114652655.0,pre-seed,hsa-mir-1264,Low,114652723,3p,Hsa-Mir-95-P4_pre
chrX,hsa-mir-1264_pred-5_seed,MI0003758,114652658,114652664,+,no,5p,114652655.0,seed,hsa-mir-1264,Low,114652723,3p,Hsa-Mir-95-P4_pre
chrX,hsa-mir-1264_pred-5_post-seed,MI0003758,114652665,114652676,+,no,5p,114652655.0,post-seed,hsa-mir-1264,Low,114652723,3p,Hsa-Mir-95-P4_pre
chrX,hsa-mir-1264_loop,MI0003758,114652677,114652695,+,no,loop,114652655.0,loop,hsa-mir-1264,Low,114652723,3p,Hsa-Mir-95-P4_pre
chrX,hsa-mir-1264_pre-seed,MI0003758,114652696,114652696,+,yes,3p,114652655.0,pre-seed,hsa-mir-1264,Low,114652723,3p,Hsa-Mir-95-P4_pre
chrX,hsa-mir-1264_seed,MI0003758,114652697,114652703,+,yes,3p,114652655.0,seed,hsa-mir-1264,Low,114652723,3p,Hsa-Mir-95-P4_pre
chrX,hsa-mir-1264_post-seed,MI0003758,114652704,114652718,+,yes,3p,114652655.0,post-seed,hsa-mir-1264,Low,114652723,3p,Hsa-Mir-95-P4_pre
chrX,hsa-mir-1264_flanking-3,MI0003758,114652719,114652743,+,yes,3p,114652655.0,flanking-3,hsa-mir-1264,Low,114652723,3p,Hsa-Mir-95-P4_pre
chrX,hsa-mir-1298_flanking-5,MI0003938,114715225,114715249,+,yes,5p,114715233.0,flanking-5,hsa-mir-1298,Low,114715344,5p,Hsa-Mir-1298_pre
chrX,hsa-mir-1298_pre-seed,MI0003938,114715250,114715250,+,yes,5p,114715233.0,pre-seed,hsa-mir-1298,Low,114715344,5p,Hsa-Mir-1298_pre
chrX,hsa-mir-1298_seed,MI0003938,114715251,114715257,+,yes,5p,114715233.0,seed,hsa-mir-1298,Low,114715344,5p,Hsa-Mir-1298_pre
chrX,hsa-mir-1298_post-seed,MI0003938,114715258,114715271,+,yes,5p,114715233.0,post-seed,hsa-mir-1298,Low,114715344,5p,Hsa-Mir-1298_pre
chrX,hsa-mir-1298_loop,MI0003938,114715272,114715303,+,yes,loop,114715233.0,loop,hsa-mir-1298,Low,114715344,5p,Hsa-Mir-1298_pre
chrX,hsa-mir-1298_pre-seed,MI0003938,114715304,114715304,+,yes,3p,114715233.0,pre-seed,hsa-mir-1298,Low,114715344,5p,Hsa-Mir-1298_pre
chrX,hsa-mir-1298_seed,MI0003938,114715305,114715311,+,yes,3p,114715233.0,seed,hsa-mir-1298,Low,114715344,5p,Hsa-Mir-1298_pre
chrX,hsa-mir-1298_post-seed,MI0003938,114715312,114715324,+,yes,3p,114715233.0,post-seed,hsa-mir-1298,Low,114715344,5p,Hsa-Mir-1298_pre
chrX,hsa-mir-1298_flanking-3,MI0003938,114715325,114715349,+,yes,3p,114715233.0,flanking-3,hsa-mir-1298,Low,114715344,5p,Hsa-Mir-1298_pre
chrX,hsa-mir-1911_flanking-5,MI0008332,114763170,114763194,+,yes,5p,114763184.0,flanking-5,hsa-mir-1911,Low,114763263,5p,Hsa-Mir-1911_pre
chrX,hsa-mir-1911_pre-seed,MI0008332,114763195,114763195,+,yes,5p,114763184.0,pre-seed,hsa-mir-1911,Low,114763263,5p,Hsa-Mir-1911_pre
chrX,hsa-mir-1911_seed,MI0008332,114763196,114763202,+,yes,5p,114763184.0,seed,hsa-mir-1911,Low,114763263,5p,Hsa-Mir-1911_pre
chrX,hsa-mir-1911_post-seed,MI0008332,114763203,114763217,+,yes,5p,114763184.0,post-seed,hsa-mir-1911,Low,114763263,5p,Hsa-Mir-1911_pre
chrX,hsa-mir-1911_loop,MI0008332,114763218,114763231,+,yes,loop,114763184.0,loop,hsa-mir-1911,Low,114763263,5p,Hsa-Mir-1911_pre
chrX,hsa-mir-1911_pre-seed,MI0008332,114763232,114763232,+,yes,3p,114763184.0,pre-seed,hsa-mir-1911,Low,114763263,5p,Hsa-Mir-1911_pre
chrX,hsa-mir-1911_seed,MI0008332,114763233,114763239,+,yes,3p,114763184.0,seed,hsa-mir-1911,Low,114763263,5p,Hsa-Mir-1911_pre
chrX,hsa-mir-1911_post-seed,MI0008332,114763240,114763251,+,yes,3p,114763184.0,post-seed,hsa-mir-1911,Low,114763263,5p,Hsa-Mir-1911_pre
chrX,hsa-mir-1911_flanking-3,MI0008332,114763252,114763276,+,yes,3p,114763184.0,flanking-3,hsa-mir-1911,Low,114763263,5p,Hsa-Mir-1911_pre
chrX,hsa-mir-448_flanking-5,MI0001637,114823439,114823463,+,no,5p,114823454.0,flanking-5,hsa-mir-448,Low,114823564,3p,Hsa-Mir-448_pre
chrX,hsa-mir-448_pred-5_pre-seed,MI0001637,114823464,114823464,+,no,5p,114823454.0,pre-seed,hsa-mir-448,Low,114823564,3p,Hsa-Mir-448_pre
chrX,hsa-mir-448_pred-5_seed,MI0001637,114823465,114823471,+,no,5p,114823454.0,seed,hsa-mir-448,Low,114823564,3p,Hsa-Mir-448_pre
chrX,hsa-mir-448_pred-5_post-seed,MI0001637,114823472,114823485,+,no,5p,114823454.0,post-seed,hsa-mir-448,Low,114823564,3p,Hsa-Mir-448_pre
chrX,hsa-mir-448_loop,MI0001637,114823486,114823523,+,no,loop,114823454.0,loop,hsa-mir-448,Low,114823564,3p,Hsa-Mir-448_pre
chrX,hsa-mir-448_pre-seed,MI0001637,114823524,114823524,+,yes,3p,114823454.0,pre-seed,hsa-mir-448,Low,114823564,3p,Hsa-Mir-448_pre
chrX,hsa-mir-448_seed,MI0001637,114823525,114823531,+,yes,3p,114823454.0,seed,hsa-mir-448,Low,114823564,3p,Hsa-Mir-448_pre
chrX,hsa-mir-448_post-seed,MI0001637,114823532,114823545,+,yes,3p,114823454.0,post-seed,hsa-mir-448,Low,114823564,3p,Hsa-Mir-448_pre
chrX,hsa-mir-448_flanking-3,MI0001637,114823546,114823570,+,yes,3p,114823454.0,flanking-3,hsa-mir-448,Low,114823564,3p,Hsa-Mir-448_pre
chrX,hsa-mir-1277_flanking-5,MI0006419,118386376,118386400,+,yes,5p,118386394.0,flanking-5,hsa-mir-1277,High,118386471,both,Hsa-Mir-1277_pre
chrX,hsa-mir-1277_pre-seed,MI0006419,118386401,118386401,+,yes,5p,118386394.0,pre-seed,hsa-mir-1277,High,118386471,both,Hsa-Mir-1277_pre
chrX,hsa-mir-1277_seed,MI0006419,118386402,118386408,+,yes,5p,118386394.0,seed,hsa-mir-1277,High,118386471,both,Hsa-Mir-1277_pre
chrX,hsa-mir-1277_post-seed,MI0006419,118386409,118386424,+,yes,5p,118386394.0,post-seed,hsa-mir-1277,High,118386471,both,Hsa-Mir-1277_pre
chrX,hsa-mir-1277_loop,MI0006419,118386425,118386439,+,yes,loop,118386394.0,loop,hsa-mir-1277,High,118386471,both,Hsa-Mir-1277_pre
chrX,hsa-mir-1277_pre-seed,MI0006419,118386440,118386440,+,yes,3p,118386394.0,pre-seed,hsa-mir-1277,High,118386471,both,Hsa-Mir-1277_pre
chrX,hsa-mir-1277_seed,MI0006419,118386441,118386447,+,yes,3p,118386394.0,seed,hsa-mir-1277,High,118386471,both,Hsa-Mir-1277_pre
chrX,hsa-mir-1277_post-seed,MI0006419,118386448,118386461,+,yes,3p,118386394.0,post-seed,hsa-mir-1277,High,118386471,both,Hsa-Mir-1277_pre
chrX,hsa-mir-1277_flanking-3,MI0006419,118386462,118386486,+,yes,3p,118386394.0,flanking-3,hsa-mir-1277,High,118386471,both,Hsa-Mir-1277_pre
chrX,hsa-mir-766_flanking-3,MI0003836,119646738,119646762,-,yes,3p,119646738.0,flanking-3,hsa-mir-766,High,119646848,both,Hsa-Mir-766_pre
chrX,hsa-mir-766_post-seed,MI0003836,119646763,119646776,-,yes,3p,119646738.0,post-seed,hsa-mir-766,High,119646848,both,Hsa-Mir-766_pre
chrX,hsa-mir-766_seed,MI0003836,119646777,119646783,-,yes,3p,119646738.0,seed,hsa-mir-766,High,119646848,both,Hsa-Mir-766_pre
chrX,hsa-mir-766_pre_seed,MI0003836,119646784,119646784,-,yes,3p,119646738.0,pre-seed,hsa-mir-766,High,119646848,both,Hsa-Mir-766_pre
chrX,hsa-mir-766_loop,MI0003836,119646785,119646798,-,yes,loop,119646738.0,loop,hsa-mir-766,High,119646848,both,Hsa-Mir-766_pre
chrX,hsa-mir-766_post-seed,MI0003836,119646799,119646812,-,yes,5p,119646738.0,post-seed,hsa-mir-766,High,119646848,both,Hsa-Mir-766_pre
chrX,hsa-mir-766_seed,MI0003836,119646813,119646819,-,yes,5p,119646738.0,seed,hsa-mir-766,High,119646848,both,Hsa-Mir-766_pre
chrX,hsa-mir-766_pre_seed,MI0003836,119646820,119646820,-,yes,5p,119646738.0,pre-seed,hsa-mir-766,High,119646848,both,Hsa-Mir-766_pre
chrX,hsa-mir-766_flanking-5,MI0003836,119646821,119646845,-,yes,5p,119646738.0,flanking-5,hsa-mir-766,High,119646848,both,Hsa-Mir-766_pre
chrX,hsa-mir-3672_flanking-5,MI0016073,121370961,121370985,+,yes,5p,121370972.0,flanking-5,hsa-mir-3672,Low,121371053,5p,
chrX,hsa-mir-3672_pre-seed,MI0016073,121370986,121370986,+,yes,5p,121370972.0,pre-seed,hsa-mir-3672,Low,121371053,5p,
chrX,hsa-mir-3672_seed,MI0016073,121370987,121370993,+,yes,5p,121370972.0,seed,hsa-mir-3672,Low,121371053,5p,
chrX,hsa-mir-3672_post-seed,MI0016073,121370994,121371008,+,yes,5p,121370972.0,post-seed,hsa-mir-3672,Low,121371053,5p,
chrX,hsa-mir-3672_loop,MI0016073,121371009,121371021,+,no,loop,121370972.0,loop,hsa-mir-3672,Low,121371053,5p,
chrX,hsa-mir-3672_pred-3_pre-seed,MI0016073,121371022,121371022,+,no,3p,121370972.0,pre-seed,hsa-mir-3672,Low,121371053,5p,
chrX,hsa-mir-3672_pred-3_seed,MI0016073,121371023,121371029,+,no,3p,121370972.0,seed,hsa-mir-3672,Low,121371053,5p,
chrX,hsa-mir-3672_pred-3_post-seed,MI0016073,121371030,121371041,+,no,3p,121370972.0,post-seed,hsa-mir-3672,Low,121371053,5p,
chrX,hsa-mir-3672_flanking-3,MI0016073,121371042,121371066,+,no,3p,121370972.0,flanking-3,hsa-mir-3672,Low,121371053,5p,
chrX,hsa-mir-363_flanking-3,MI0000764,134169357,134169381,-,yes,3p,134169378.0,flanking-3,hsa-mir-363,High,134169452,3p,Hsa-Mir-92-P4_pre
chrX,hsa-mir-363_post-seed,MI0000764,134169382,134169395,-,yes,3p,134169378.0,post-seed,hsa-mir-363,High,134169452,3p,Hsa-Mir-92-P4_pre
chrX,hsa-mir-363_seed,MI0000764,134169396,134169402,-,yes,3p,134169378.0,seed,hsa-mir-363,High,134169452,3p,Hsa-Mir-92-P4_pre
chrX,hsa-mir-363_pre_seed,MI0000764,134169403,134169403,-,yes,3p,134169378.0,pre-seed,hsa-mir-363,High,134169452,3p,Hsa-Mir-92-P4_pre
chrX,hsa-mir-363_loop,MI0000764,134169404,134169424,-,yes,loop,134169378.0,loop,hsa-mir-363,High,134169452,3p,Hsa-Mir-92-P4_pre
chrX,hsa-mir-363_post-seed,MI0000764,134169425,134169438,-,yes,5p,134169378.0,post-seed,hsa-mir-363,High,134169452,3p,Hsa-Mir-92-P4_pre
chrX,hsa-mir-363_seed,MI0000764,134169439,134169445,-,yes,5p,134169378.0,seed,hsa-mir-363,High,134169452,3p,Hsa-Mir-92-P4_pre
chrX,hsa-mir-363_pre_seed,MI0000764,134169446,134169446,-,yes,5p,134169378.0,pre-seed,hsa-mir-363,High,134169452,3p,Hsa-Mir-92-P4_pre
chrX,hsa-mir-363_flanking-5,MI0000764,134169447,134169471,-,yes,5p,134169378.0,flanking-5,hsa-mir-363,High,134169452,3p,Hsa-Mir-92-P4_pre
chrX,hsa-mir-92a-2_flanking-3,MI0000094,134169519,134169543,-,yes,3p,134169538.0,flanking-3,hsa-mir-92a-2,High,134169612,3p,Hsa-Mir-92-P1b_pre
chrX,hsa-mir-92a-2_post-seed,MI0000094,134169544,134169557,-,yes,3p,134169538.0,post-seed,hsa-mir-92a-2,High,134169612,3p,Hsa-Mir-92-P1b_pre
chrX,hsa-mir-92a-2_seed,MI0000094,134169558,134169564,-,yes,3p,134169538.0,seed,hsa-mir-92a-2,High,134169612,3p,Hsa-Mir-92-P1b_pre
chrX,hsa-mir-92a-2_pre_seed,MI0000094,134169565,134169565,-,yes,3p,134169538.0,pre-seed,hsa-mir-92a-2,High,134169612,3p,Hsa-Mir-92-P1b_pre
chrX,hsa-mir-92a-2_loop,MI0000094,134169566,134169582,-,yes,loop,134169538.0,loop,hsa-mir-92a-2,High,134169612,3p,Hsa-Mir-92-P1b_pre
chrX,hsa-mir-92a-2_post-seed,MI0000094,134169583,134169596,-,yes,5p,134169538.0,post-seed,hsa-mir-92a-2,High,134169612,3p,Hsa-Mir-92-P1b_pre
chrX,hsa-mir-92a-2_seed,MI0000094,134169597,134169603,-,yes,5p,134169538.0,seed,hsa-mir-92a-2,High,134169612,3p,Hsa-Mir-92-P1b_pre
chrX,hsa-mir-92a-2_pre_seed,MI0000094,134169604,134169604,-,yes,5p,134169538.0,pre-seed,hsa-mir-92a-2,High,134169612,3p,Hsa-Mir-92-P1b_pre
chrX,hsa-mir-92a-2_flanking-5,MI0000094,134169605,134169629,-,yes,5p,134169538.0,flanking-5,hsa-mir-92a-2,High,134169612,3p,Hsa-Mir-92-P1b_pre
chrX,hsa-mir-19b-2_flanking-3,MI0000075,134169658,134169682,-,yes,3p,134169671.0,flanking-3,hsa-mir-19b-2,High,134169766,3p,Hsa-Mir-19-P2b_pre
chrX,hsa-mir-19b-2_post-seed,MI0000075,134169683,134169697,-,yes,3p,134169671.0,post-seed,hsa-mir-19b-2,High,134169766,3p,Hsa-Mir-19-P2b_pre
chrX,hsa-mir-19b-2_seed,MI0000075,134169698,134169704,-,yes,3p,134169671.0,seed,hsa-mir-19b-2,High,134169766,3p,Hsa-Mir-19-P2b_pre
chrX,hsa-mir-19b-2_pre_seed,MI0000075,134169705,134169705,-,yes,3p,134169671.0,pre-seed,hsa-mir-19b-2,High,134169766,3p,Hsa-Mir-19-P2b_pre
chrX,hsa-mir-19b-2_loop,MI0000075,134169706,134169726,-,yes,loop,134169671.0,loop,hsa-mir-19b-2,High,134169766,3p,Hsa-Mir-19-P2b_pre
chrX,hsa-mir-19b-2_post-seed,MI0000075,134169727,134169740,-,yes,5p,134169671.0,post-seed,hsa-mir-19b-2,High,134169766,3p,Hsa-Mir-19-P2b_pre
chrX,hsa-mir-19b-2_seed,MI0000075,134169741,134169747,-,yes,5p,134169671.0,seed,hsa-mir-19b-2,High,134169766,3p,Hsa-Mir-19-P2b_pre
chrX,hsa-mir-19b-2_pre_seed,MI0000075,134169748,134169748,-,yes,5p,134169671.0,pre-seed,hsa-mir-19b-2,High,134169766,3p,Hsa-Mir-19-P2b_pre
chrX,hsa-mir-19b-2_flanking-5,MI0000075,134169749,134169773,-,yes,5p,134169671.0,flanking-5,hsa-mir-19b-2,High,134169766,3p,Hsa-Mir-19-P2b_pre
chrX,hsa-mir-20b_flanking-3,MI0001519,134169788,134169812,-,yes,3p,134169809.0,flanking-3,hsa-mir-20b,High,134169877,5p,Hsa-Mir-17-P3b_pre
chrX,hsa-mir-20b_post-seed,MI0001519,134169813,134169826,-,yes,3p,134169809.0,post-seed,hsa-mir-20b,High,134169877,5p,Hsa-Mir-17-P3b_pre
chrX,hsa-mir-20b_seed,MI0001519,134169827,134169833,-,yes,3p,134169809.0,seed,hsa-mir-20b,High,134169877,5p,Hsa-Mir-17-P3b_pre
chrX,hsa-mir-20b_pre_seed,MI0001519,134169834,134169834,-,yes,3p,134169809.0,pre-seed,hsa-mir-20b,High,134169877,5p,Hsa-Mir-17-P3b_pre
chrX,hsa-mir-20b_loop,MI0001519,134169835,134169849,-,yes,loop,134169809.0,loop,hsa-mir-20b,High,134169877,5p,Hsa-Mir-17-P3b_pre
chrX,hsa-mir-20b_post-seed,MI0001519,134169850,134169864,-,yes,5p,134169809.0,post-seed,hsa-mir-20b,High,134169877,5p,Hsa-Mir-17-P3b_pre
chrX,hsa-mir-20b_seed,MI0001519,134169865,134169871,-,yes,5p,134169809.0,seed,hsa-mir-20b,High,134169877,5p,Hsa-Mir-17-P3b_pre
chrX,hsa-mir-20b_pre_seed,MI0001519,134169872,134169872,-,yes,5p,134169809.0,pre-seed,hsa-mir-20b,High,134169877,5p,Hsa-Mir-17-P3b_pre
chrX,hsa-mir-20b_flanking-5,MI0001519,134169873,134169897,-,yes,5p,134169809.0,flanking-5,hsa-mir-20b,High,134169877,5p,Hsa-Mir-17-P3b_pre
chrX,hsa-mir-18b_flanking-3,MI0001518,134170017,134170041,-,yes,3p,134170041.0,flanking-3,hsa-mir-18b,High,134170111,5p,Hsa-Mir-17-P2b_pre
chrX,hsa-mir-18b_post-seed,MI0001518,134170042,134170055,-,yes,3p,134170041.0,post-seed,hsa-mir-18b,High,134170111,5p,Hsa-Mir-17-P2b_pre
chrX,hsa-mir-18b_seed,MI0001518,134170056,134170062,-,yes,3p,134170041.0,seed,hsa-mir-18b,High,134170111,5p,Hsa-Mir-17-P2b_pre
