chrom,name,id,start,stop,orientation,based_on_coordinates,arm,start_pre_build,type,pre_name,confidence,stop_pre_build,balance,mirgenedb_ID
chrX,hsa-mir-651_loop,MI0003666,8095043,8095058,+,yes,loop,8126965.0,loop,hsa-mir-651,High,8127061,5p,Hsa-Mir-651_pre
chrX,hsa-mir-651_pre-seed,MI0003666,8095059,8095059,+,yes,3p,8126965.0,pre-seed,hsa-mir-651,High,8127061,5p,Hsa-Mir-651_pre
chrX,hsa-mir-651_seed,MI0003666,8095060,8095066,+,yes,3p,8126965.0,seed,hsa-mir-651,High,8127061,5p,Hsa-Mir-651_pre
chrX,hsa-mir-651_post-seed,MI0003666,8095067,8095080,+,yes,3p,8126965.0,post-seed,hsa-mir-651,High,8127061,5p,Hsa-Mir-651_pre
chrX,hsa-mir-651_flanking-3,MI0003666,8095081,8095105,+,yes,3p,8126965.0,flanking-3,hsa-mir-651,High,8127061,5p,Hsa-Mir-651_pre
chrX,hsa-mir-548ax_flanking-3,MI0019286,11336716,11336740,-,no,3p,11318614.0,flanking-3,hsa-mir-548ax,Low,11318686,5p,
chrX,hsa-mir-548ax_pred-3_post-seed,MI0019286,11336741,11336756,-,no,3p,11318614.0,post-seed,hsa-mir-548ax,Low,11318686,5p,
chrX,hsa-mir-548ax_pred-3-seed,MI0019286,11336757,11336763,-,no,3p,11318614.0,seed,hsa-mir-548ax,Low,11318686,5p,
chrX,hsa-mir-548ax_pred-3_pre-seed,MI0019286,11336764,11336764,-,no,3p,11318614.0,pre-seed,hsa-mir-548ax,Low,11318686,5p,
chrX,hsa-mir-548ax_loop,MI0019286,11336765,11336775,-,no,loop,11318614.0,loop,hsa-mir-548ax,Low,11318686,5p,
chrX,hsa-mir-548ax_post-seed,MI0019286,11336776,11336789,-,yes,5p,11318614.0,post-seed,hsa-mir-548ax,Low,11318686,5p,
chrX,hsa-mir-548ax_seed,MI0019286,11336790,11336796,-,yes,5p,11318614.0,seed,hsa-mir-548ax,Low,11318686,5p,
chrX,hsa-mir-548ax_pre_seed,MI0019286,11336797,11336797,-,yes,5p,11318614.0,pre-seed,hsa-mir-548ax,Low,11318686,5p,
chrX,hsa-mir-548ax_flanking-5,MI0019286,11336798,11336822,-,yes,5p,11318614.0,flanking-5,hsa-mir-548ax,Low,11318686,5p,
chrX,hsa-mir-6086_flanking-5,MI0020363,13608387,13608411,+,yes,5p,13590292.0,flanking-5,hsa-mir-6086,Low,13590346,5p,
chrX,hsa-mir-6086_pre-seed,MI0020363,13608412,13608412,+,yes,5p,13590292.0,pre-seed,hsa-mir-6086,Low,13590346,5p,
chrX,hsa-mir-6086_seed,MI0020363,13608413,13608419,+,yes,5p,13590292.0,seed,hsa-mir-6086,Low,13590346,5p,
chrX,hsa-mir-6086_post-seed,MI0020363,13608420,13608431,+,yes,5p,13590292.0,post-seed,hsa-mir-6086,Low,13590346,5p,
chrX,hsa-mir-6086_loop,MI0020363,13608432,13608446,+,no,loop,13590292.0,loop,hsa-mir-6086,Low,13590346,5p,
chrX,hsa-mir-6086_pred-3_pre-seed,MI0020363,13608447,13608447,+,no,3p,13590292.0,pre-seed,hsa-mir-6086,Low,13590346,5p,
chrX,hsa-mir-6086_pred-3_seed,MI0020363,13608448,13608454,+,no,3p,13590292.0,seed,hsa-mir-6086,Low,13590346,5p,
chrX,hsa-mir-6086_pred-3_post-seed,MI0020363,13608455,13608465,+,no,3p,13590292.0,post-seed,hsa-mir-6086,Low,13590346,5p,
chrX,hsa-mir-6086_flanking-3,MI0020363,13608466,13608490,+,no,3p,13590292.0,flanking-3,hsa-mir-6086,Low,13590346,5p,
chrX,hsa-mir-548am_flanking-3,MI0016904,16645117,16645141,-,yes,3p,16627012.0,flanking-3,hsa-mir-548am,High,16627085,5p,
chrX,hsa-mir-548am_post-seed,MI0016904,16645142,16645155,-,yes,3p,16627012.0,post-seed,hsa-mir-548am,High,16627085,5p,
chrX,hsa-mir-548am_seed,MI0016904,16645156,16645162,-,yes,3p,16627012.0,seed,hsa-mir-548am,High,16627085,5p,
chrX,hsa-mir-548am_pre_seed,MI0016904,16645163,16645163,-,yes,3p,16627012.0,pre-seed,hsa-mir-548am,High,16627085,5p,
chrX,hsa-mir-548am_loop,MI0016904,16645164,16645177,-,yes,loop,16627012.0,loop,hsa-mir-548am,High,16627085,5p,
chrX,hsa-mir-548am_post-seed,MI0016904,16645178,16645191,-,yes,5p,16627012.0,post-seed,hsa-mir-548am,High,16627085,5p,
chrX,hsa-mir-548am_seed,MI0016904,16645192,16645198,-,yes,5p,16627012.0,seed,hsa-mir-548am,High,16627085,5p,
chrX,hsa-mir-548am_pre_seed,MI0016904,16645199,16645199,-,yes,5p,16627012.0,pre-seed,hsa-mir-548am,High,16627085,5p,
chrX,hsa-mir-548am_flanking-5,MI0016904,16645200,16645224,-,yes,5p,16627012.0,flanking-5,hsa-mir-548am,High,16627085,5p,
chrX,hsa-mir-4768_flanking-5,MI0017409,17443987,17444011,+,yes,5p,17425881.0,flanking-5,hsa-mir-4768,Low,17425954,5p,
chrX,hsa-mir-4768_pre-seed,MI0017409,17444012,17444012,+,yes,5p,17425881.0,pre-seed,hsa-mir-4768,Low,17425954,5p,
chrX,hsa-mir-4768_seed,MI0017409,17444013,17444019,+,yes,5p,17425881.0,seed,hsa-mir-4768,Low,17425954,5p,
chrX,hsa-mir-4768_post-seed,MI0017409,17444020,17444033,+,yes,5p,17425881.0,post-seed,hsa-mir-4768,Low,17425954,5p,
chrX,hsa-mir-4768_loop,MI0017409,17444034,17444049,+,yes,loop,17425881.0,loop,hsa-mir-4768,Low,17425954,5p,
chrX,hsa-mir-4768_pre-seed,MI0017409,17444050,17444050,+,yes,3p,17425881.0,pre-seed,hsa-mir-4768,Low,17425954,5p,
chrX,hsa-mir-4768_seed,MI0017409,17444051,17444057,+,yes,3p,17425881.0,seed,hsa-mir-4768,Low,17425954,5p,
chrX,hsa-mir-4768_post-seed,MI0017409,17444058,17444069,+,yes,3p,17425881.0,post-seed,hsa-mir-4768,Low,17425954,5p,
chrX,hsa-mir-4768_flanking-3,MI0017409,17444070,17444094,+,yes,3p,17425881.0,flanking-3,hsa-mir-4768,Low,17425954,5p,
chrX,hsa-mir-23c_flanking-3,MI0016010,20035194,20035218,-,yes,3p,20017088.0,flanking-3,hsa-mir-23c,Low,20017187,3p,
chrX,hsa-mir-23c_post-seed,MI0016010,20035219,20035232,-,yes,3p,20017088.0,post-seed,hsa-mir-23c,Low,20017187,3p,
chrX,hsa-mir-23c_seed,MI0016010,20035233,20035239,-,yes,3p,20017088.0,seed,hsa-mir-23c,Low,20017187,3p,
chrX,hsa-mir-23c_pre_seed,MI0016010,20035240,20035240,-,yes,3p,20017088.0,pre-seed,hsa-mir-23c,Low,20017187,3p,
chrX,hsa-mir-23c_loop,MI0016010,20035241,20035276,-,no,loop,20017088.0,loop,hsa-mir-23c,Low,20017187,3p,
chrX,hsa-mir-23c_pred-5_post-seed,MI0016010,20035277,20035284,-,no,5p,20017088.0,post-seed,hsa-mir-23c,Low,20017187,3p,
chrX,hsa-mir-23c_pred-5_seed,MI0016010,20035285,20035291,-,no,5p,20017088.0,seed,hsa-mir-23c,Low,20017187,3p,
chrX,hsa-mir-23c_pred-5_pre-seed,MI0016010,20035292,20035292,-,no,5p,20017088.0,pre-seed,hsa-mir-23c,Low,20017187,3p,
chrX,hsa-mir-23c_flanking-5,MI0016010,20035293,20035317,-,no,5p,20017088.0,flanking-5,hsa-mir-23c,Low,20017187,3p,
chrX,hsa-mir-6134_flanking-3,MI0021279,28513667,28513691,-,yes,3p,28495555.0,flanking-3,hsa-mir-6134,Low,28495663,3p,
chrX,hsa-mir-6134_post-seed,MI0021279,28513692,28513702,-,yes,3p,28495555.0,post-seed,hsa-mir-6134,Low,28495663,3p,
chrX,hsa-mir-6134_seed,MI0021279,28513703,28513709,-,yes,3p,28495555.0,seed,hsa-mir-6134,Low,28495663,3p,
chrX,hsa-mir-6134_pre_seed,MI0021279,28513710,28513710,-,yes,3p,28495555.0,pre-seed,hsa-mir-6134,Low,28495663,3p,
chrX,hsa-mir-6134_loop,MI0021279,28513711,28513722,-,no,loop,28495555.0,loop,hsa-mir-6134,Low,28495663,3p,
chrX,hsa-mir-6134_pred-5_post-seed,MI0021279,28513723,28513730,-,no,5p,28495555.0,post-seed,hsa-mir-6134,Low,28495663,3p,
chrX,hsa-mir-6134_pred-5_seed,MI0021279,28513731,28513737,-,no,5p,28495555.0,seed,hsa-mir-6134,Low,28495663,3p,
chrX,hsa-mir-6134_pred-5_pre-seed,MI0021279,28513738,28513738,-,no,5p,28495555.0,pre-seed,hsa-mir-6134,Low,28495663,3p,
chrX,hsa-mir-6134_flanking-5,MI0021279,28513739,28513763,-,no,5p,28495555.0,flanking-5,hsa-mir-6134,Low,28495663,3p,
chrX,hsa-mir-4666b_flanking-5,MI0019299,29592378,29592402,+,yes,5p,29574278.0,flanking-5,hsa-mir-4666b,Low,29574358,5p,
chrX,hsa-mir-4666b_pre-seed,MI0019299,29592403,29592403,+,yes,5p,29574278.0,pre-seed,hsa-mir-4666b,Low,29574358,5p,
chrX,hsa-mir-4666b_seed,MI0019299,29592404,29592410,+,yes,5p,29574278.0,seed,hsa-mir-4666b,Low,29574358,5p,
chrX,hsa-mir-4666b_post-seed,MI0019299,29592411,29592425,+,yes,5p,29574278.0,post-seed,hsa-mir-4666b,Low,29574358,5p,
chrX,hsa-mir-4666b_loop,MI0019299,29592426,29592446,+,no,loop,29574278.0,loop,hsa-mir-4666b,Low,29574358,5p,
chrX,hsa-mir-4666b_pred-3_pre-seed,MI0019299,29592447,29592447,+,no,3p,29574278.0,pre-seed,hsa-mir-4666b,Low,29574358,5p,
chrX,hsa-mir-4666b_pred-3_seed,MI0019299,29592448,29592454,+,no,3p,29574278.0,seed,hsa-mir-4666b,Low,29574358,5p,
chrX,hsa-mir-4666b_pred-3_post-seed,MI0019299,29592455,29592469,+,no,3p,29574278.0,post-seed,hsa-mir-4666b,Low,29574358,5p,
chrX,hsa-mir-4666b_flanking-3,MI0019299,29592470,29592494,+,no,3p,29574278.0,flanking-3,hsa-mir-4666b,Low,29574358,5p,
chrX,hsa-mir-3915_flanking-3,MI0016420,32601767,32601791,-,no,3p,32583656.0,flanking-3,hsa-mir-3915,Low,32583752,5p,
chrX,hsa-mir-3915_pred-3_post-seed,MI0016420,32601792,32601806,-,no,3p,32583656.0,post-seed,hsa-mir-3915,Low,32583752,5p,
chrX,hsa-mir-3915_pred-3-seed,MI0016420,32601807,32601813,-,no,3p,32583656.0,seed,hsa-mir-3915,Low,32583752,5p,
chrX,hsa-mir-3915_pred-3_pre-seed,MI0016420,32601814,32601814,-,no,3p,32583656.0,pre-seed,hsa-mir-3915,Low,32583752,5p,
chrX,hsa-mir-3915_loop,MI0016420,32601815,32601827,-,no,loop,32583656.0,loop,hsa-mir-3915,Low,32583752,5p,
chrX,hsa-mir-3915_post-seed,MI0016420,32601828,32601841,-,yes,5p,32583656.0,post-seed,hsa-mir-3915,Low,32583752,5p,
chrX,hsa-mir-3915_seed,MI0016420,32601842,32601848,-,yes,5p,32583656.0,seed,hsa-mir-3915,Low,32583752,5p,
chrX,hsa-mir-3915_pre_seed,MI0016420,32601849,32601849,-,yes,5p,32583656.0,pre-seed,hsa-mir-3915,Low,32583752,5p,
chrX,hsa-mir-3915_flanking-5,MI0016420,32601850,32601874,-,yes,5p,32583656.0,flanking-5,hsa-mir-3915,Low,32583752,5p,
chrX,hsa-mir-548f-5_flanking-3,MI0006378,32659582,32659606,-,yes,3p,32641474.0,flanking-3,hsa-mir-548f-5,Low,32641559,3p,
chrX,hsa-mir-548f-5_post-seed,MI0006378,32659607,32659617,-,yes,3p,32641474.0,post-seed,hsa-mir-548f-5,Low,32641559,3p,
chrX,hsa-mir-548f-5_seed,MI0006378,32659618,32659624,-,yes,3p,32641474.0,seed,hsa-mir-548f-5,Low,32641559,3p,
chrX,hsa-mir-548f-5_pre_seed,MI0006378,32659625,32659625,-,yes,3p,32641474.0,pre-seed,hsa-mir-548f-5,Low,32641559,3p,
chrX,hsa-mir-548f-5_loop,MI0006378,32659626,32659641,-,no,loop,32641474.0,loop,hsa-mir-548f-5,Low,32641559,3p,
chrX,hsa-mir-548f-5_pred-5_post-seed,MI0006378,32659642,32659652,-,no,5p,32641474.0,post-seed,hsa-mir-548f-5,Low,32641559,3p,
chrX,hsa-mir-548f-5_pred-5_seed,MI0006378,32659653,32659659,-,no,5p,32641474.0,seed,hsa-mir-548f-5,Low,32641559,3p,
chrX,hsa-mir-548f-5_pred-5_pre-seed,MI0006378,32659660,32659660,-,no,5p,32641474.0,pre-seed,hsa-mir-548f-5,Low,32641559,3p,
chrX,hsa-mir-548f-5_flanking-5,MI0006378,32659661,32659685,-,no,5p,32641474.0,flanking-5,hsa-mir-548f-5,Low,32641559,3p,
chrX,hsa-mir-548aj-2_flanking-3,MI0016815,37883140,37883164,-,yes,3p,38023895.0,flanking-3,hsa-mir-548aj-2,High,38023986,both,
chrX,hsa-mir-548aj-2_post-seed,MI0016815,37883165,37883177,-,yes,3p,38023895.0,post-seed,hsa-mir-548aj-2,High,38023986,both,
chrX,hsa-mir-548aj-2_seed,MI0016815,37883178,37883184,-,yes,3p,38023895.0,seed,hsa-mir-548aj-2,High,38023986,both,
chrX,hsa-mir-548aj-2_pre_seed,MI0016815,37883185,37883185,-,yes,3p,38023895.0,pre-seed,hsa-mir-548aj-2,High,38023986,both,
chrX,hsa-mir-548aj-2_loop,MI0016815,37883186,37883201,-,yes,loop,38023895.0,loop,hsa-mir-548aj-2,High,38023986,both,
chrX,hsa-mir-548aj-2_post-seed,MI0016815,37883202,37883216,-,yes,5p,38023895.0,post-seed,hsa-mir-548aj-2,High,38023986,both,
chrX,hsa-mir-548aj-2_seed,MI0016815,37883217,37883223,-,yes,5p,38023895.0,seed,hsa-mir-548aj-2,High,38023986,both,
chrX,hsa-mir-548aj-2_pre_seed,MI0016815,37883224,37883224,-,yes,5p,38023895.0,pre-seed,hsa-mir-548aj-2,High,38023986,both,
chrX,hsa-mir-548aj-2_flanking-5,MI0016815,37883225,37883249,-,yes,5p,38023895.0,flanking-5,hsa-mir-548aj-2,High,38023986,both,
chrX,hsa-mir-3937_flanking-5,MI0016593,39520466,39520490,+,no,5p,39661216.0,flanking-5,hsa-mir-3937,Low,39661321,3p,
chrX,hsa-mir-3937_pred-5_pre-seed,MI0016593,39520491,39520491,+,no,5p,39661216.0,pre-seed,hsa-mir-3937,Low,39661321,3p,
chrX,hsa-mir-3937_pred-5_seed,MI0016593,39520492,39520498,+,no,5p,39661216.0,seed,hsa-mir-3937,Low,39661321,3p,
chrX,hsa-mir-3937_pred-5_post-seed,MI0016593,39520499,39520513,+,no,5p,39661216.0,post-seed,hsa-mir-3937,Low,39661321,3p,
chrX,hsa-mir-3937_loop,MI0016593,39520514,39520529,+,no,loop,39661216.0,loop,hsa-mir-3937,Low,39661321,3p,
chrX,hsa-mir-3937_pre-seed,MI0016593,39520530,39520530,+,yes,3p,39661216.0,pre-seed,hsa-mir-3937,Low,39661321,3p,
chrX,hsa-mir-3937_seed,MI0016593,39520531,39520537,+,yes,3p,39661216.0,seed,hsa-mir-3937,Low,39661321,3p,
chrX,hsa-mir-3937_post-seed,MI0016593,39520538,39520552,+,yes,3p,39661216.0,post-seed,hsa-mir-3937,Low,39661321,3p,
chrX,hsa-mir-3937_flanking-3,MI0016593,39520553,39520577,+,yes,3p,39661216.0,flanking-3,hsa-mir-3937,Low,39661321,3p,
chrX,hsa-mir-1587_flanking-5,MI0016905,39696791,39696815,+,yes,5p,39837561.0,flanking-5,hsa-mir-1587,Low,39837613,5p,
chrX,hsa-mir-1587_pre-seed,MI0016905,39696816,39696816,+,yes,5p,39837561.0,pre-seed,hsa-mir-1587,Low,39837613,5p,
chrX,hsa-mir-1587_seed,MI0016905,39696817,39696823,+,yes,5p,39837561.0,seed,hsa-mir-1587,Low,39837613,5p,
chrX,hsa-mir-1587_post-seed,MI0016905,39696824,39696835,+,yes,5p,39837561.0,post-seed,hsa-mir-1587,Low,39837613,5p,
chrX,hsa-mir-1587_loop,MI0016905,39696836,39696848,+,no,loop,39837561.0,loop,hsa-mir-1587,Low,39837613,5p,
chrX,hsa-mir-1587_pred-3_pre-seed,MI0016905,39696849,39696849,+,no,3p,39837561.0,pre-seed,hsa-mir-1587,Low,39837613,5p,
chrX,hsa-mir-1587_pred-3_seed,MI0016905,39696850,39696856,+,no,3p,39837561.0,seed,hsa-mir-1587,Low,39837613,5p,
chrX,hsa-mir-1587_pred-3_post-seed,MI0016905,39696857,39696867,+,no,3p,39837561.0,post-seed,hsa-mir-1587,Low,39837613,5p,
chrX,hsa-mir-1587_flanking-3,MI0016905,39696868,39696892,+,no,3p,39837561.0,flanking-3,hsa-mir-1587,Low,39837613,5p,
chrX,hsa-mir-221_flanking-3,MI0000298,45605583,45605607,-,yes,3p,45746157.0,flanking-3,hsa-mir-221,High,45746266,3p,Hsa-Mir-221-P1_pre
chrX,hsa-mir-221_post-seed,MI0000298,45605608,45605622,-,yes,3p,45746157.0,post-seed,hsa-mir-221,High,45746266,3p,Hsa-Mir-221-P1_pre
chrX,hsa-mir-221_seed,MI0000298,45605623,45605629,-,yes,3p,45746157.0,seed,hsa-mir-221,High,45746266,3p,Hsa-Mir-221-P1_pre
chrX,hsa-mir-221_pre_seed,MI0000298,45605630,45605630,-,yes,3p,45746157.0,pre-seed,hsa-mir-221,High,45746266,3p,Hsa-Mir-221-P1_pre
chrX,hsa-mir-221_loop,MI0000298,45605631,45605648,-,yes,loop,45746157.0,loop,hsa-mir-221,High,45746266,3p,Hsa-Mir-221-P1_pre
chrX,hsa-mir-221_post-seed,MI0000298,45605649,45605662,-,yes,5p,45746157.0,post-seed,hsa-mir-221,High,45746266,3p,Hsa-Mir-221-P1_pre
chrX,hsa-mir-221_seed,MI0000298,45605663,45605669,-,yes,5p,45746157.0,seed,hsa-mir-221,High,45746266,3p,Hsa-Mir-221-P1_pre
chrX,hsa-mir-221_pre_seed,MI0000298,45605670,45605670,-,yes,5p,45746157.0,pre-seed,hsa-mir-221,High,45746266,3p,Hsa-Mir-221-P1_pre
chrX,hsa-mir-221_flanking-5,MI0000298,45605671,45605695,-,yes,5p,45746157.0,flanking-5,hsa-mir-221,High,45746266,3p,Hsa-Mir-221-P1_pre
chrX,hsa-mir-222_flanking-3,MI0000299,45606417,45606441,-,yes,3p,45747015.0,flanking-3,hsa-mir-222,High,45747124,3p,Hsa-Mir-221-P2_pre
chrX,hsa-mir-222_post-seed,MI0000299,45606442,45606454,-,yes,3p,45747015.0,post-seed,hsa-mir-222,High,45747124,3p,Hsa-Mir-221-P2_pre
chrX,hsa-mir-222_seed,MI0000299,45606455,45606461,-,yes,3p,45747015.0,seed,hsa-mir-222,High,45747124,3p,Hsa-Mir-221-P2_pre
chrX,hsa-mir-222_pre_seed,MI0000299,45606462,45606462,-,yes,3p,45747015.0,pre-seed,hsa-mir-222,High,45747124,3p,Hsa-Mir-221-P2_pre
chrX,hsa-mir-222_loop,MI0000299,45606463,45606478,-,yes,loop,45747015.0,loop,hsa-mir-222,High,45747124,3p,Hsa-Mir-221-P2_pre
chrX,hsa-mir-222_post-seed,MI0000299,45606479,45606492,-,yes,5p,45747015.0,post-seed,hsa-mir-222,High,45747124,3p,Hsa-Mir-221-P2_pre
chrX,hsa-mir-222_seed,MI0000299,45606493,45606499,-,yes,5p,45747015.0,seed,hsa-mir-222,High,45747124,3p,Hsa-Mir-221-P2_pre
chrX,hsa-mir-222_pre_seed,MI0000299,45606500,45606500,-,yes,5p,45747015.0,pre-seed,hsa-mir-222,High,45747124,3p,Hsa-Mir-221-P2_pre
chrX,hsa-mir-222_flanking-5,MI0000299,45606501,45606525,-,yes,5p,45747015.0,flanking-5,hsa-mir-222,High,45747124,3p,Hsa-Mir-221-P2_pre
chrX,hsa-mir-4769_flanking-5,MI0017410,47446810,47446834,+,yes,5p,47587429.0,flanking-5,hsa-mir-4769,Low,47587505,both,
chrX,hsa-mir-4769_pre-seed,MI0017410,47446835,47446835,+,yes,5p,47587429.0,pre-seed,hsa-mir-4769,Low,47587505,both,
chrX,hsa-mir-4769_seed,MI0017410,47446836,47446842,+,yes,5p,47587429.0,seed,hsa-mir-4769,Low,47587505,both,
chrX,hsa-mir-4769_post-seed,MI0017410,47446843,47446858,+,yes,5p,47587429.0,post-seed,hsa-mir-4769,Low,47587505,both,
chrX,hsa-mir-4769_loop,MI0017410,47446859,47446874,+,yes,loop,47587429.0,loop,hsa-mir-4769,Low,47587505,both,
chrX,hsa-mir-4769_pre-seed,MI0017410,47446875,47446875,+,yes,3p,47587429.0,pre-seed,hsa-mir-4769,Low,47587505,both,
chrX,hsa-mir-4769_seed,MI0017410,47446876,47446882,+,yes,3p,47587429.0,seed,hsa-mir-4769,Low,47587505,both,
chrX,hsa-mir-4769_post-seed,MI0017410,47446883,47446896,+,yes,3p,47587429.0,post-seed,hsa-mir-4769,Low,47587505,both,
chrX,hsa-mir-4769_flanking-3,MI0017410,47446897,47446921,+,yes,3p,47587429.0,flanking-3,hsa-mir-4769,Low,47587505,both,
chrX,hsa-mir-188_flanking-5,MI0000484,49768098,49768122,+,yes,5p,50003503.0,flanking-5,hsa-mir-188,High,50003588,5p,Hsa-Mir-188-P1_pre
chrX,hsa-mir-188_pre-seed,MI0000484,49768123,49768123,+,yes,5p,50003503.0,pre-seed,hsa-mir-188,High,50003588,5p,Hsa-Mir-188-P1_pre
chrX,hsa-mir-188_seed,MI0000484,49768124,49768130,+,yes,5p,50003503.0,seed,hsa-mir-188,High,50003588,5p,Hsa-Mir-188-P1_pre
chrX,hsa-mir-188_post-seed,MI0000484,49768131,49768143,+,yes,5p,50003503.0,post-seed,hsa-mir-188,High,50003588,5p,Hsa-Mir-188-P1_pre
chrX,hsa-mir-188_loop,MI0000484,49768144,49768161,+,yes,loop,50003503.0,loop,hsa-mir-188,High,50003588,5p,Hsa-Mir-188-P1_pre
chrX,hsa-mir-188_pre-seed,MI0000484,49768162,49768162,+,yes,3p,50003503.0,pre-seed,hsa-mir-188,High,50003588,5p,Hsa-Mir-188-P1_pre
chrX,hsa-mir-188_seed,MI0000484,49768163,49768169,+,yes,3p,50003503.0,seed,hsa-mir-188,High,50003588,5p,Hsa-Mir-188-P1_pre
chrX,hsa-mir-188_post-seed,MI0000484,49768170,49768182,+,yes,3p,50003503.0,post-seed,hsa-mir-188,High,50003588,5p,Hsa-Mir-188-P1_pre
chrX,hsa-mir-188_flanking-3,MI0000484,49768183,49768207,+,yes,3p,50003503.0,flanking-3,hsa-mir-188,High,50003588,5p,Hsa-Mir-188-P1_pre
chrX,hsa-mir-500a_flanking-5,MI0003184,49773026,49773050,+,yes,5p,50008431.0,flanking-5,hsa-mir-500a,High,50008514,3p,Hsa-Mir-362-P2-v1_pre
chrX,hsa-mir-500a_pre-seed,MI0003184,49773051,49773051,+,yes,5p,50008431.0,pre-seed,hsa-mir-500a,High,50008514,3p,Hsa-Mir-362-P2-v1_pre
chrX,hsa-mir-500a_seed,MI0003184,49773052,49773058,+,yes,5p,50008431.0,seed,hsa-mir-500a,High,50008514,3p,Hsa-Mir-362-P2-v1_pre
chrX,hsa-mir-500a_post-seed,MI0003184,49773059,49773073,+,yes,5p,50008431.0,post-seed,hsa-mir-500a,High,50008514,3p,Hsa-Mir-362-P2-v1_pre
chrX,hsa-mir-500a_loop,MI0003184,49773074,49773089,+,yes,loop,50008431.0,loop,hsa-mir-500a,High,50008514,3p,Hsa-Mir-362-P2-v1_pre
chrX,hsa-mir-500a_pre-seed,MI0003184,49773090,49773090,+,yes,3p,50008431.0,pre-seed,hsa-mir-500a,High,50008514,3p,Hsa-Mir-362-P2-v1_pre
chrX,hsa-mir-500a_seed,MI0003184,49773091,49773097,+,yes,3p,50008431.0,seed,hsa-mir-500a,High,50008514,3p,Hsa-Mir-362-P2-v1_pre
chrX,hsa-mir-500a_post-seed,MI0003184,49773098,49773111,+,yes,3p,50008431.0,post-seed,hsa-mir-500a,High,50008514,3p,Hsa-Mir-362-P2-v1_pre
chrX,hsa-mir-500a_flanking-3,MI0003184,49773112,49773136,+,yes,3p,50008431.0,flanking-3,hsa-mir-500a,High,50008514,3p,Hsa-Mir-362-P2-v1_pre
chrX,hsa-mir-362_flanking-5,MI0000762,49773551,49773575,+,yes,5p,50008964.0,flanking-5,hsa-mir-362,High,50009028,5p,Hsa-Mir-362-P1_pre
chrX,hsa-mir-362_pre-seed,MI0000762,49773576,49773576,+,yes,5p,50008964.0,pre-seed,hsa-mir-362,High,50009028,5p,Hsa-Mir-362-P1_pre
chrX,hsa-mir-362_seed,MI0000762,49773577,49773583,+,yes,5p,50008964.0,seed,hsa-mir-362,High,50009028,5p,Hsa-Mir-362-P1_pre
chrX,hsa-mir-362_post-seed,MI0000762,49773584,49773599,+,yes,5p,50008964.0,post-seed,hsa-mir-362,High,50009028,5p,Hsa-Mir-362-P1_pre
chrX,hsa-mir-362_loop,MI0000762,49773600,49773612,+,yes,loop,50008964.0,loop,hsa-mir-362,High,50009028,5p,Hsa-Mir-362-P1_pre
chrX,hsa-mir-362_pre-seed,MI0000762,49773613,49773613,+,yes,3p,50008964.0,pre-seed,hsa-mir-362,High,50009028,5p,Hsa-Mir-362-P1_pre
chrX,hsa-mir-362_seed,MI0000762,49773614,49773620,+,yes,3p,50008964.0,seed,hsa-mir-362,High,50009028,5p,Hsa-Mir-362-P1_pre
chrX,hsa-mir-362_post-seed,MI0000762,49773621,49773634,+,yes,3p,50008964.0,post-seed,hsa-mir-362,High,50009028,5p,Hsa-Mir-362-P1_pre
chrX,hsa-mir-362_flanking-3,MI0000762,49773635,49773659,+,yes,3p,50008964.0,flanking-3,hsa-mir-362,High,50009028,5p,Hsa-Mir-362-P1_pre
chrX,hsa-mir-501_flanking-5,MI0003185,49774318,49774342,+,yes,5p,50009722.0,flanking-5,hsa-mir-501,High,50009805,3p,Hsa-Mir-362-P3_pre
chrX,hsa-mir-501_pre-seed,MI0003185,49774343,49774343,+,yes,5p,50009722.0,pre-seed,hsa-mir-501,High,50009805,3p,Hsa-Mir-362-P3_pre
chrX,hsa-mir-501_seed,MI0003185,49774344,49774350,+,yes,5p,50009722.0,seed,hsa-mir-501,High,50009805,3p,Hsa-Mir-362-P3_pre
chrX,hsa-mir-501_post-seed,MI0003185,49774351,49774364,+,yes,5p,50009722.0,post-seed,hsa-mir-501,High,50009805,3p,Hsa-Mir-362-P3_pre
chrX,hsa-mir-501_loop,MI0003185,49774365,49774379,+,yes,loop,50009722.0,loop,hsa-mir-501,High,50009805,3p,Hsa-Mir-362-P3_pre
chrX,hsa-mir-501_pre-seed,MI0003185,49774380,49774380,+,yes,3p,50009722.0,pre-seed,hsa-mir-501,High,50009805,3p,Hsa-Mir-362-P3_pre
chrX,hsa-mir-501_seed,MI0003185,49774381,49774387,+,yes,3p,50009722.0,seed,hsa-mir-501,High,50009805,3p,Hsa-Mir-362-P3_pre
chrX,hsa-mir-501_post-seed,MI0003185,49774388,49774401,+,yes,3p,50009722.0,post-seed,hsa-mir-501,High,50009805,3p,Hsa-Mir-362-P3_pre
chrX,hsa-mir-501_flanking-3,MI0003185,49774402,49774426,+,yes,3p,50009722.0,flanking-3,hsa-mir-501,High,50009805,3p,Hsa-Mir-362-P3_pre
chrX,hsa-mir-500b_flanking-5,MI0015903,49775265,49775289,+,yes,5p,50010672.0,flanking-5,hsa-mir-500b,High,50010750,5p,Hsa-Mir-362-P5_pre
chrX,hsa-mir-500b_pre-seed,MI0015903,49775290,49775290,+,yes,5p,50010672.0,pre-seed,hsa-mir-500b,High,50010750,5p,Hsa-Mir-362-P5_pre
